year,round,pickInRound,pickOverall,draftedbyteamid,draftedbyteamid.1,team.name,prospect.fullName,position,nationality,playerHeight,playerWeight,birthCity,birthDate,amateurLeague.name,amateurTeam.name,playerId,gamesPlayed,goals,assists,points,pointsPerGame,shotsAgainst,saves,shutouts,savePctg,jerseyNumber,teamName,onroster,status,gpPerYear,gpClass,ppgClass
2010,1,24,24,16,16,Chicago Blackhawks,Kevin Hayes,RW,USA,74.0,201.0,"Dorchester, MA  USA",1992-05-08,HIGH-MA,Nobles,8475763.0,769.0,176.0,265.0,441.0,0.5734720416124837,,,,,12.0,St. Louis Blues,Y,other_team,54.92857142857143,3,3
2010,1,25,25,13,13,Florida Panthers,Quinton Howden,C,CAN,74.0,182.0,"Winnipeg, MB  CAN",1992-01-21,WHL,Moose Jaw,8475769.0,97.0,10.0,7.0,17.0,0.1752577319587628,,,,,,,,inactive,6.928571428571429,1,1
2010,1,26,26,15,15,Washington Capitals,Evgeny Kuznetsov,C,RUS,72.0,172.0,"Chelyabinsk, Russia",1992-05-19,RUSSIA,Chelyabinsk,8475744.0,840.0,206.0,442.0,648.0,0.7714285714285714,,,,,92.0,Carolina Hurricanes,Y,other_team,60.0,4,4
2010,1,27,27,27,59,Utah Hockey Club,Mark Visentin,G,CAN,74.0,187.0,"Hamilton, ON  CAN",1992-08-07,OHL,Niagara,8475771.0,1.0,,,,0.0,32.0,29.0,0.0,0.0,,,,inactive,0.07142857142857142,1,1
2010,1,28,28,28,28,San Jose Sharks,Charlie Coyle,C/RW,USA,74.0,205.0,"E. Weymouth, MA  USA",1992-03-02,EJHL,South Shore,8475745.0,986.0,197.0,305.0,502.0,0.5091277890466531,,,,,13.0,Boston Bruins,Y,other_team,70.42857142857143,4,3
2010,1,29,29,24,24,Anaheim Ducks,Emerson Etem,RW,USA,72.0,190.0,"Long Beach, CA  USA",1992-06-16,WHL,Medicine Hat,8475770.0,196.0,28.0,26.0,54.0,0.2755102040816326,,,,,,,,inactive,14.0,1,2
2010,1,30,30,2,2,New York Islanders,Brock Nelson,C,USA,75.0,205.0,"Warroad, MN  USA",1991-10-15,HIGH-MN,Warroad,8475754.0,918.0,302.0,279.0,581.0,0.6328976034858387,,,,,29.0,New York Islanders,Y,active,65.57142857142857,4,3
2010,2,1,31,22,22,Edmonton Oilers,Tyler Pitlick,C,USA,74.0,195.0,"Minneapolis, MN  USA",1991-11-01,WCHA,Minnesota State,8475752.0,442.0,58.0,54.0,112.0,0.253393665158371,,,,,71.0,New York Rangers,Y,other_team,31.571428571428573,2,2
2010,2,2,32,6,6,Boston Bruins,Jared Knight,C,USA,71.0,186.0,"Battle Creek, MI  USA",1992-01-16,OHL,London,8475743.0,,,,,0.0,,,,,,,,inactive,,1,1
2010,2,3,33,13,13,Florida Panthers,John McFarland,LW,CAN,72.0,192.0,"Richmond Hill, ON  CAN",1992-04-02,OHL,Sudbury,8475756.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,inactive,0.21428571428571427,1,1
2010,2,4,34,29,29,Columbus Blue Jackets,Dalton Smith,LW,CAN,74.0,203.0,"Markham, ON  CAN",1992-06-30,OHL,Ottawa,8475748.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,inactive,0.07142857142857142,1,1
2010,2,5,35,16,16,Chicago Blackhawks,Ludvig Rensfeldt,LW,SWE,75.0,192.0,"Gävle, Sweden",1992-01-29,SWEDEN-JR.,Brynas Jr.,8475751.0,,,,,0.0,,,,,,,,inactive,,1,1
2010,2,6,36,13,13,Florida Panthers,Alexander Petrovic,D,CAN,76.0,193.0,"Edmonton, AB  CAN",1992-03-03,WHL,Red Deer,8475755.0,277.0,6.0,48.0,54.0,0.1949458483754512,,,,,28.0,Dallas Stars,Y,other_team,19.785714285714285,1,1
2010,2,7,37,12,12,Carolina Hurricanes,Justin Faulk,D,USA,72.0,205.0,"South St.Paul, MN  USA",1992-03-20,USHL,USA U-18,8475753.0,940.0,129.0,314.0,443.0,0.4712765957446808,,,,,72.0,St. Louis Blues,Y,other_team,67.14285714285714,4,2
2010,2,8,38,1,1,New Jersey Devils,Jon Merrill,D,USA,75.0,198.0,"Oklahoma City, OK  USA",1992-02-03,USHL,USA U-18,8475750.0,649.0,22.0,89.0,111.0,0.1710323574730354,,,,,4.0,Minnesota Wild,Y,other_team,46.357142857142854,3,1
2010,2,9,39,30,30,Minnesota Wild,Brett Bulmer,RW,CAN,74.0,175.0,"Prince George, BC  CAN",1992-04-26,WHL,Kelowna,8475757.0,17.0,0.0,3.0,3.0,0.1764705882352941,,,,,,,,inactive,1.2142857142857142,1,1
2010,2,10,40,3,3,New York Rangers,Christian Thomas,RW,CAN,69.0,166.0,"Toronto, ON  CAN",1992-05-26,OHL,Oshawa,8475749.0,27.0,1.0,2.0,3.0,0.1111111111111111,,,,,,,,inactive,1.9285714285714286,1,1
2010,2,11,41,25,25,Dallas Stars,Patrik Nemeth,D,SWE,75.0,201.0,"Stockholm, Sweden",1992-02-08,SWEDEN-JR.,AIK Jr.,8475747.0,537.0,10.0,62.0,72.0,0.1340782122905027,,,,,,,,inactive,38.357142857142854,2,1
2010,2,12,42,24,24,Anaheim Ducks,Devante Smith-Pelly,RW,CAN,72.0,211.0,"Scarborough, ON  CAN",1992-06-14,OHL,Mississauga,8475758.0,446.0,57.0,60.0,117.0,0.2623318385650224,,,,,,,,inactive,31.857142857142858,2,2
2010,2,13,43,10,10,Toronto Maple Leafs,Brad Ross,LW,CAN,72.0,175.0,"Edmonton, AB  CAN",1992-05-28,WHL,Portland,8475746.0,,,,,0.0,,,,,,,,inactive,,1,1
2010,2,14,44,19,19,St. Louis Blues,Sebastian Wannstrom,RW,SWE,73.0,180.0,"Gävle, Sweden",1991-03-03,SWEDEN-JR.,Brynas Jr.,8475725.0,,,,,0.0,,,,,,,,inactive,,1,1
2010,2,15,45,6,6,Boston Bruins,Ryan Spooner,C,CAN,70.0,172.0,"Ottawa, ON  CAN",1992-01-30,OHL,Peterborough,8475727.0,329.0,48.0,121.0,169.0,0.5136778115501519,,,,,,,,inactive,23.5,2,3
2010,2,16,46,22,22,Edmonton Oilers,Martin Marincin,D,SVK,77.0,196.0,"Kosice, Slovakia",1992-02-18,SLOVAKIA,Slovakia U20,8475716.0,236.0,5.0,29.0,34.0,0.1440677966101694,,,,,,,,inactive,16.857142857142858,1,1
2010,2,17,47,26,26,Los Angeles Kings,Tyler Toffoli,C,CAN,73.0,183.0,"Scarborough, ON  CAN",1992-04-24,OHL,Ottawa,8475726.0,905.0,280.0,287.0,567.0,0.6265193370165745,,,,,73.0,Winnipeg Jets,Y,other_team,64.64285714285714,4,3
2010,2,18,48,22,22,Edmonton Oilers,Curtis Hamilton,LW,USA,74.0,206.0,"Tacoma, WA  USA",1991-12-04,WHL,Saskatoon,8475734.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,inactive,0.07142857142857142,1,1
2010,2,19,49,21,21,Colorado Avalanche,Calvin Pickard,G,CAN,73.0,195.0,"Moncton, NB  CAN",1992-04-15,WHL,Seattle,8475717.0,142.0,,,,0.0,3836.0,3469.0,5.0,0.9043274244004172,30.0,Edmonton Oilers,Y,other_team,10.142857142857142,1,1
2010,2,20,50,13,13,Florida Panthers,Connor Brickley,C,USA,72.0,190.0,"Everett, MA  USA",1992-02-25,USHL,Des Moines,8475736.0,81.0,6.0,15.0,21.0,0.2592592592592592,,,,,,,,inactive,5.785714285714286,1,2
2010,2,21,51,17,17,Detroit Red Wings,Calle Jarnkrok,C,SWE,71.0,156.0,"Gävle, Sweden",1991-09-25,SWEDEN,Brynas,8475714.0,792.0,141.0,182.0,323.0,0.4078282828282828,,,,,19.0,Toronto Maple Leafs,Y,other_team,56.57142857142857,3,2
2010,2,22,52,27,59,Utah Hockey Club,Philip Lane,RW,USA,74.0,194.0,"Rochester, NY  USA",1992-05-29,OHL,Brampton,8475719.0,,,,,0.0,,,,,,,,inactive,,1,1
2010,2,23,53,12,12,Carolina Hurricanes,Mark Alt,D,USA,75.0,199.0,"Kansas City, MO  USA",1991-10-18,HIGH-MN,Cretin-Derham,8475729.0,20.0,0.0,0.0,0.0,0.0,,,,,,,,inactive,1.4285714285714286,1,1
2010,2,24,54,16,16,Chicago Blackhawks,Justin Holl,D,USA,74.0,170.0,"Tonka Bay, MN  USA",1992-01-30,HIGH-MN,Minnetonka,8475718.0,348.0,11.0,79.0,90.0,0.2586206896551724,,,,,3.0,Detroit Red Wings,Y,other_team,24.857142857142858,2,2
2010,2,25,55,29,29,Columbus Blue Jackets,Petr Straka,RW,CZE,73.0,185.0,"Plzen, Czech Republic",1992-06-15,QMJHL,Rimouski,8475723.0,3.0,0.0,2.0,2.0,0.6666666666666666,,,,,,,,inactive,0.21428571428571427,1,3
2010,2,26,56,30,30,Minnesota Wild,Johan Larsson,LW,SWE,70.0,200.0,"Lau, Sweden",1992-07-25,SWEDEN-JR.,Brynas Jr.,8475728.0,494.0,53.0,81.0,134.0,0.2712550607287449,,,,,,,,inactive,35.285714285714285,2,2
2010,2,27,57,27,59,Utah Hockey Club,Oscar Lindberg,C,SWE,72.0,187.0,"Skellefteå, Sweden",1991-10-29,SWEDEN-JR.,Skelleftea Jr.,8475715.0,269.0,42.0,42.0,84.0,0.312267657992565,,,,,,,,inactive,19.214285714285715,1,2
2010,2,28,58,16,16,Chicago Blackhawks,Kent Simpson,G,CAN,75.0,182.0,"Edmonton, AB  CAN",1992-03-26,WHL,Everett,8475720.0,1.0,,,,0.0,7.0,5.0,0.0,0.0,,,,inactive,0.07142857142857142,1,1
2010,2,29,59,30,30,Minnesota Wild,Jason Zucker,LW,USA,71.0,174.0,"Newport Beach, CA  USA",1992-01-16,USHL,USA U-18,8475722.0,749.0,205.0,183.0,388.0,0.5180240320427236,,,,,16.0,Nashville Predators,Y,other_team,53.5,3,3
2010,2,30,60,16,16,Chicago Blackhawks,Stephen Johns,D,USA,75.0,215.0,"Ellwood City, PA  USA",1992-04-18,USHL,USA U-18,8475730.0,184.0,15.0,18.0,33.0,0.1793478260869565,,,,,,,,inactive,13.142857142857142,1,1
2010,3,1,61,22,22,Edmonton Oilers,Ryan Martindale,C,CAN,75.0,183.0,"Oshawa, ON  CAN",1991-10-27,OHL,Ottawa,8475724.0,,,,,0.0,,,,,,,,inactive,,1,1
2010,3,2,62,10,10,Toronto Maple Leafs,Greg McKegg,C,CAN,72.0,191.0,"St. Thomas, ON  CAN",1992-06-17,OHL,Erie,8475735.0,251.0,23.0,18.0,41.0,0.1633466135458167,,,,,15.0,Edmonton Oilers,N,inactive,17.928571428571427,1,1
2010,3,3,63,14,14,Tampa Bay Lightning,Brock Beukeboom,D,USA,73.0,202.0,"Greenwich, CT  USA",1992-04-01,OHL,Sault Ste. Marie,8475721.0,,,,,0.0,,,,,,,,inactive,,1,1
2010,3,4,64,20,20,Calgary Flames,Max Reinhart,C,CAN,73.0,180.0,"West Vancouver, BC  CAN",1992-02-04,WHL,Kootenay,8475733.0,23.0,1.0,4.0,5.0,0.217391304347826,,,,,,,,inactive,1.6428571428571428,1,1
2010,3,5,65,2,2,New York Islanders,Kirill Kabanov,LW,RUS,74.0,176.0,"Moscow, Russia",1992-07-16,QMJHL,Moncton,8475737.0,,,,,0.0,,,,,,,,inactive,,1,1
2010,3,6,66,14,14,Tampa Bay Lightning,Radko Gudas,D,CZE,72.0,201.0,"Prague, Czech Republic",1990-06-05,WHL,Everett,8475462.0,805.0,40.0,152.0,192.0,0.2385093167701863,,,,,7.0,Anaheim Ducks,Y,other_team,57.5,3,1
2010,3,7,67,12,12,Carolina Hurricanes,Danny Biega,D,CAN,72.0,200.0,"Montreal, QC  CAN",1991-09-29,ECAC,Harvard U.,8475732.0,10.0,0.0,2.0,2.0,0.2,,,,,,,,inactive,0.7142857142857143,1,1
2010,3,8,68,7,7,Buffalo Sabres,Jerome Leduc,D,CAN,73.0,176.0,"Quebec City, QC  CAN",1992-07-30,QMJHL,Rouyn-Noranda,8475741.0,,,,,0.0,,,,,,,,inactive,,1,1
2010,3,9,69,13,13,Florida Panthers,Joe Basaraba,RW,CAN,74.0,190.0,"Fort Frances, ON  CAN",1992-05-02,HIGH-MN,Shattuck-St. Mary's,8475740.0,,,,,0.0,,,,,,,,inactive,,1,1
2010,3,10,70,26,26,Los Angeles Kings,Jordan Weal,C,CAN,70.0,166.0,"North Vancouver, BC  CAN",1992-04-15,WHL,Regina,8475738.0,221.0,32.0,37.0,69.0,0.3122171945701357,,,,,,,,inactive,15.785714285714286,1,2
2010,3,11,71,21,21,Colorado Avalanche,Michael Bournival,LW,CAN,71.0,179.0,"Shawinigan, QC  CAN",1992-05-31,QMJHL,Shawinigan,8475739.0,127.0,12.0,11.0,23.0,0.1811023622047244,,,,,,,,inactive,9.071428571428571,1,1
2010,3,12,72,14,14,Tampa Bay Lightning,Adam Janosik,D,SVK,71.0,170.0,"Spisska Nova Ves, Slovakia",1992-09-07,QMJHL,Gatineau,8475742.0,,,,,0.0,,,,,,,,inactive,,1,1
2010,3,13,73,20,20,Calgary Flames,Joey Leach,D,CAN,75.0,187.0,"Wadena, SK  CAN",1992-01-29,WHL,Kootenay,8475708.0,,,,,0.0,,,,,,,,inactive,,1,1
2010,3,14,74,19,19,St. Louis Blues,Max Gardiner,C,USA,75.0,176.0,"Minnetonka, MN  USA",1992-05-07,HIGH-MN,Minnetonka,8475713.0,,,,,0.0,,,,,,,,inactive,,1,1
2010,3,15,75,7,7,Buffalo Sabres,Kevin Sundher,C,CAN,72.0,192.0,"Surrey, BC  CAN",1992-01-18,WHL,Chilliwack,8475709.0,,,,,0.0,,,,,,,,inactive,,1,1
2010,3,16,76,9,9,Ottawa Senators,Jakub Culek,LW,CZE,75.0,185.0,"Plzen, Czech Republic",1992-09-07,QMJHL,Rimouski,8475710.0,,,,,0.0,,,,,,,,inactive,,1,1
2010,3,17,77,25,25,Dallas Stars,Alexander Guptill,LW,CAN,75.0,175.0,"Burlington, ON  CAN",1992-03-05,CCHL,Orangeville,8475711.0,,,,,0.0,,,,,,,,inactive,,1,1
2010,3,18,78,18,18,Nashville Predators,Taylor Aronson,D,USA,72.0,196.0,"Placentia, CA  USA",1991-12-30,WHL,Portland,8475712.0,,,,,0.0,,,,,,,,inactive,,1,1
2010,3,19,79,10,10,Toronto Maple Leafs,Sondre Olden,LW/RW,NOR,75.0,172.0,"Oslo, Norway",1992-08-29,SWEDEN-JR.,Modo Jr.,8475785.0,,,,,0.0,,,,,,,,inactive,,1,1
2010,3,20,80,5,5,Pittsburgh Penguins,Bryan Rust,RW,USA,72.0,191.0,"Pontiac, MI  USA",1992-05-11,USHL,USA U-18,8475810.0,646.0,193.0,214.0,407.0,0.6300309597523219,,,,,17.0,Pittsburgh Penguins,Y,active,46.142857142857146,3,3
2010,3,21,81,17,17,Detroit Red Wings,Louis-Marc Aubry,C,CAN,75.0,186.0,"Arthabaska, QC  CAN",1991-11-11,QMJHL,Montreal,8475802.0,,,,,0.0,,,,,,,,inactive,,1,1
2010,3,22,82,2,2,New York Islanders,Jason Clark,C/LW,USA,74.0,180.0,"Eden Prairie, MN  USA",1992-02-27,HIGH-MN,Shattuck-St. Mary's,8475803.0,,,,,0.0,,,,,,,,inactive,,1,1
2010,3,23,83,7,7,Buffalo Sabres,Matt MacKenzie,D,CAN,73.0,191.0,"New Westminster, BC  CAN",1991-10-15,WHL,Calgary,8475811.0,,,,,0.0,,,,,,,,inactive,,1,1
2010,3,24,84,1,1,New Jersey Devils,Scott Wedgewood,G,CAN,73.0,190.0,"Brampton, ON  CAN",1992-08-14,OHL,Plymouth,8475809.0,133.0,,,,0.0,3855.0,3491.0,6.0,0.9055771725032424,41.0,Dallas Stars,Y,other_team,9.5,1,1
2010,3,25,85,12,12,Carolina Hurricanes,Austin Levi,D,USA,75.0,192.0,"Columbus, OH  USA",1992-02-16,OHL,Plymouth,8475801.0,,,,,0.0,,,,,,,,inactive,,1,1
2010,3,26,86,15,15,Washington Capitals,Stanislav Galiev,RW,RUS,73.0,178.0,"Moscow, Russia",1992-01-17,QMJHL,Saint John,8475816.0,26.0,1.0,3.0,4.0,0.1538461538461538,,,,,,,,inactive,1.8571428571428572,1,1
2010,3,27,87,11,11,Atlanta Thrashers,Julian Melchiori,D,CAN,73.0,190.0,"Richmond Hill, ON  CAN",1991-12-06,CCHL,Newmarket,8475815.0,30.0,0.0,2.0,2.0,0.0666666666666666,,,,,,,,inactive,2.142857142857143,1,1
2010,3,28,88,28,28,San Jose Sharks,Max Gaede,RW,USA,74.0,190.0,"Woodbury, MN  USA",1992-03-27,HIGH-MN,Woodbury H.S.,8475806.0,,,,,0.0,,,,,,,,inactive,,1,1
2010,3,29,89,4,4,Philadelphia Flyers,Michael Chaput,C,CAN,74.0,194.0,"Ile Bizard, QC  CAN",1992-04-09,QMJHL,Lewiston,8475808.0,182.0,6.0,16.0,22.0,0.1208791208791208,,,,,,,,inactive,13.0,1,1
2010,3,30,90,16,16,Chicago Blackhawks,Joakim Nordstrom,C,SWE,73.0,160.0,"Stockholm, Sweden",1992-02-25,SWEDEN-JR.,AIK Jr.,8475807.0,490.0,35.0,50.0,85.0,0.173469387755102,,,,,,,,inactive,35.0,2,1
2010,4,1,91,22,22,Edmonton Oilers,Jeremie Blain,D,CAN,75.0,195.0,"Le Moyne, QC  CAN",1992-03-19,QMJHL,Acadie-Bathurst,8475817.0,,,,,0.0,,,,,,,,inactive,,1,1
2010,4,2,92,13,13,Florida Panthers,Sam Brittain,G,CAN,75.0,215.0,"Calgary, AB  CAN",1992-05-10,AJHL,Canmore,8475821.0,,,,,0.0,,,,,,,,inactive,,1,1
2010,4,3,93,13,13,Florida Panthers,Benjamin Gallacher,D,CAN,71.0,183.0,"Calgary, AB  CAN",1992-09-11,AJHL,Camrose,8475823.0,,,,,0.0,,,,,,,,inactive,,1,1
2010,4,4,94,29,29,Columbus Blue Jackets,Brandon Archibald,D,USA,76.0,200.0,"Port Huron, MI  USA",1992-03-31,OHL,Sault Ste. Marie,8475822.0,,,,,0.0,,,,,,,,inactive,,1,1
2010,4,5,95,21,21,Colorado Avalanche,Stephen Silas,D,CAN,73.0,183.0,"Brampton, ON  CAN",1992-06-26,OHL,Belleville,8475812.0,,,,,0.0,,,,,,,,inactive,,1,1
2010,4,6,96,14,14,Tampa Bay Lightning,Geoffrey Schemitsch,D,CAN,73.0,180.0,"Toronto, ON  CAN",1992-04-01,OHL,Owen Sound,8475814.0,,,,,0.0,,,,,,,,inactive,,1,1
2010,4,7,97,6,6,Boston Bruins,Craig Cunningham,LW,CAN,70.0,185.0,"Trail, BC  CAN",1990-09-13,WHL,Vancouver,8475414.0,63.0,3.0,5.0,8.0,0.1269841269841269,,,,,,,,inactive,4.5,1,1
2010,4,8,98,7,7,Buffalo Sabres,Steven Shipley,C,CAN,74.0,205.0,"London, ON  CAN",1992-04-22,OHL,Owen Sound,8475818.0,,,,,0.0,,,,,,,,inactive,,1,1
2010,4,9,99,13,13,Florida Panthers,Joonas Donskoi,RW,FIN,72.0,180.0,"Raahe, Finland",1992-04-13,Finland Jr.,Karpat Jr.,8475820.0,543.0,95.0,145.0,240.0,0.441988950276243,,,,,,,,inactive,38.785714285714285,2,2
2010,4,10,100,3,3,New York Rangers,Andrew Yogan,C/LW,USA,75.0,203.0,"Coral Springs, FL  USA",1991-12-04,OHL,Erie,8475827.0,,,,,0.0,,,,,,,,inactive,,1,1
2010,4,11,101,11,11,Atlanta Thrashers,Ivan Telegin,LW,RUS,74.0,195.0,"Novokuznetsk, Russia",1992-02-28,OHL,Saginaw,8475828.0,,,,,0.0,,,,,,,,inactive,,1,1
2010,4,12,102,29,29,Columbus Blue Jackets,Mathieu Corbeil,G,CAN,78.0,186.0,"Montreal, QC  CAN",1991-09-27,QMJHL,Halifax,8475819.0,,,,,0.0,,,,,,,,inactive,,1,1
2010,4,13,103,20,20,Calgary Flames,John Ramage,D,CAN,73.0,184.0,"Mississauga, ON  CAN",1991-02-07,WCHA,U. of Wisconsin,8475829.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,inactive,0.14285714285714285,1,1
2010,4,14,104,19,19,St. Louis Blues,Jani Hakanpaa,D,FIN,76.0,211.0,"Kirkkonummi, Finland",1992-03-31,FINLAND JR-2,Kiekko-Vantaa Jr.,8475825.0,321.0,16.0,33.0,49.0,0.1526479750778816,,,,,2.0,Dallas Stars,Y,other_team,22.928571428571427,2,1
2010,4,15,105,12,12,Carolina Hurricanes,Justin Shugg,LW,CAN,71.0,194.0,"Niagara Falls, ON  CAN",1991-12-24,OHL,Windsor,8475826.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,inactive,0.21428571428571427,1,1
2010,4,16,106,9,9,Ottawa Senators,Marcus Sorensen,RW,SWE,71.0,156.0,"Sodertalje, Sweden",1992-04-07,SWEDEN-JR.,Sodertalje Jr.,8475834.0,260.0,36.0,40.0,76.0,0.2923076923076923,,,,,,,,inactive,18.571428571428573,1,2
2010,4,17,107,21,21,Colorado Avalanche,Sami Aittokallio,G,FIN,73.0,174.0,"Tampere, Finland",1992-08-06,Finland Jr.,Ilves Jr.,8475824.0,2.0,,,,0.0,43.0,38.0,0.0,0.0,,,,inactive,0.14285714285714285,1,1
2010,4,18,108,20,20,Calgary Flames,Bill Arnold,C,USA,72.0,218.0,"Boston, MA  USA",1992-05-13,USHL,USA U-18,8475833.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,inactive,0.07142857142857142,1,1
2010,4,19,109,25,25,Dallas Stars,Alex Theriau,D,CAN,74.0,189.0,"Duncan, BC  CAN",1992-02-14,WHL,Everett,8475835.0,,,,,0.0,,,,,,,,inactive,,1,1
2010,4,20,110,5,5,Pittsburgh Penguins,Tom Kuhnhackl,RW,DEU,74.0,172.0,"Landshut, Germany",1992-01-21,GERMAN-2,Landshut Cann.,8475832.0,290.0,21.0,44.0,65.0,0.2241379310344827,,,,,,,,inactive,20.714285714285715,2,1
2010,4,21,111,17,17,Detroit Red Wings,Teemu Pulkkinen,LW,FIN,71.0,183.0,"Vantaa, Finland",1992-01-02,FINLAND,Jokerit,8475800.0,83.0,13.0,9.0,22.0,0.2650602409638554,,,,,,,,inactive,5.928571428571429,1,2
2010,4,22,112,15,15,Washington Capitals,Philipp Grubauer,G,DEU,72.0,180.0,"Rosenheim, Germany",1991-11-25,OHL,Windsor,8475831.0,391.0,,,,0.0,10423.0,9489.0,24.0,0.9103904825865872,31.0,Seattle Kraken,Y,other_team,27.928571428571427,2,1
2010,4,23,113,8,8,Montréal Canadiens,Mark MacMillan,F,CAN,72.0,150.0,"Penticton, BC  CAN",1992-01-23,BCHL,Alberni Valley,8475777.0,,,,,0.0,,,,,,,,inactive,,1,1
2010,4,24,114,1,1,New Jersey Devils,Joe Faust,D,USA,71.0,190.0,"Edina, MN  USA",1991-11-15,HIGH-MN,Bloomington Jefferson H.S.,8475830.0,,,,,0.0,,,,,,,,inactive,,1,1
2010,4,25,115,23,23,Vancouver Canucks,Patrick McNally,D,USA,74.0,180.0,"Glen Head, NY  USA",1991-12-04,HIGH-MA,Milton Academy,8475776.0,,,,,0.0,,,,,,,,inactive,,1,1
2010,4,26,116,10,10,Toronto Maple Leafs,Petter Granberg,D,SWE,75.0,200.0,"Gallivare, Sweden",1992-08-27,SWEDEN-JR.,Skelleftea Jr.,8475774.0,45.0,0.0,2.0,2.0,0.0444444444444444,,,,,,,,inactive,3.2142857142857144,1,1
2010,4,27,117,8,8,Montréal Canadiens,Morgan Ellis,D,CAN,73.0,197.0,"Summerside, PE  CAN",1992-04-30,QMJHL,Cape Breton,8475782.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,inactive,0.21428571428571427,1,1
2010,4,28,118,14,14,Tampa Bay Lightning,James Mullin,C/RW,USA,70.0,152.0,"Philadelphia, PA  USA",1992-02-24,HIGH-MN,Shattuck-St. Mary's,8475773.0,,,,,0.0,,,,,,,,inactive,,1,1
2010,4,29,119,4,4,Philadelphia Flyers,Tye McGinn,LW,CAN,74.0,205.0,"Fergus, ON  CAN",1990-07-29,QMJHL,Gatineau,8475775.0,89.0,9.0,8.0,17.0,0.1910112359550561,,,,,,,,inactive,6.357142857142857,1,1
2010,4,30,120,16,16,Chicago Blackhawks,Rob Flick,C,CAN,74.0,205.0,"London, ON  CAN",1991-03-28,OHL,Mississauga,8475783.0,,,,,0.0,,,,,,,,inactive,,1,1
2010,5,1,121,22,22,Edmonton Oilers,Tyler Bunz,G,CAN,74.0,203.0,"Regina, SK  CAN",1992-02-11,WHL,Medicine Hat,8475781.0,1.0,,,,0.0,12.0,9.0,0.0,0.0,,,,inactive,0.07142857142857142,1,1
2010,5,2,122,24,24,Anaheim Ducks,Chris Wagner,RW,USA,72.0,200.0,"Walpole, MA  USA",1991-05-27,EJHL,South Shore,8475780.0,434.0,45.0,28.0,73.0,0.1682027649769585,,,,,14.0,Colorado Avalanche,Y,other_team,31.0,2,1
2010,5,3,123,13,13,Florida Panthers,Zach Hyman,C,CAN,72.0,182.0,"Toronto, ON  CAN",1992-06-09,CCHL,Hamilton,8475786.0,665.0,238.0,223.0,461.0,0.6932330827067669,,,,,18.0,Edmonton Oilers,Y,other_team,47.5,3,3
2010,5,4,124,29,29,Columbus Blue Jackets,Austin Madaisky,D,CAN,74.0,185.0,"Burnaby, BC  CAN",1992-01-30,WHL,Kamloops,8475787.0,,,,,0.0,,,,,,,,inactive,,1,1
2010,5,5,125,2,2,New York Islanders,Tony Dehart,D,USA,74.0,187.0,"St. Louis, MO  USA",1990-03-20,OHL,Oshawa,8474846.0,,,,,0.0,,,,,,,,inactive,,1,1
2010,5,6,126,18,18,Nashville Predators,Patrick Cehlin,RW,SWE,71.0,176.0,"Huddinge, Sweden",1991-07-27,SWEDEN,Djurgarden,8475779.0,,,,,0.0,,,,,,,,inactive,,1,1
2010,5,7,127,28,28,San Jose Sharks,Cody Ferriero,C,USA,70.0,195.0,"Boston, MA  USA",1991-12-19,HIGH-MA,Governor's Academy,8475873.0,,,,,0.0,,,,,,,,inactive,,1,1
2010,5,8,128,11,11,Atlanta Thrashers,Fredrik Pettersson-Wentzel,G,SWE,73.0,170.0,"Uppsala, Sweden",1991-07-23,SWEDEN-2,Almtuna,8475840.0,,,,,0.0,,,,,,,,inactive,,1,1
2010,5,9,129,28,28,San Jose Sharks,Freddie Hamilton,C,CAN,73.0,187.0,"Toronto, ON  CAN",1992-01-01,OHL,Niagara,8475878.0,76.0,4.0,2.0,6.0,0.0789473684210526,,,,,,,,inactive,5.428571428571429,1,1
2010,5,10,130,3,3,New York Rangers,Jason Wilson,LW,CAN,74.0,205.0,"Toronto, ON  CAN",1990-04-15,OHL,Owen Sound,8475449.0,,,,,0.0,,,,,,,,inactive,,1,1
2010,5,11,131,25,25,Dallas Stars,John Klingberg,D,SWE,72.0,158.0,"Gothenburg, Sweden",1992-08-14,SWEDEN-JR.,Frolunda Jr.,8475906.0,696.0,89.0,362.0,451.0,0.6479885057471264,,,,,3.0,Toronto Maple Leafs,I,other_team,49.714285714285715,3,3
2010,5,12,132,24,24,Anaheim Ducks,Tim Heed,D,SWE,71.0,165.0,"Gothenburg, Sweden",1991-01-27,SWEDEN,Sodertalje,8475841.0,108.0,6.0,23.0,29.0,0.2685185185185185,,,,,,,,inactive,7.714285714285714,1,2
2010,5,13,133,20,20,Calgary Flames,Micheal Ferland,LW,CAN,72.0,195.0,"Swan River, MB  CAN",1992-04-20,WHL,Brandon,8475907.0,357.0,63.0,77.0,140.0,0.392156862745098,,,,,,,,inactive,25.5,2,2
2010,5,14,134,19,19,St. Louis Blues,Cody Beach,RW,CAN,77.0,180.0,"Nanaimo, BC  CAN",1992-08-08,WHL,Calgary,8475847.0,,,,,0.0,,,,,,,,inactive,,1,1
